listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event
"22930 Sam Tillery Dr, Alexander, AR 72002",22930 Sam Tillery Dr,Alexander,AR,,forRent,4,1640,,2000,31,https://www.zillow.com/homedetails/22930-Sam-Tillery-Dr-Alexander-AR-72002/464786376_zpid/,,,2026-09-10T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Listed for rent,,,,,,
"3031 Trelon Cv, Alexander, AR 72002",3031 Trelon Cv,Alexander,AR,,forRent,3,1640,,1645,0,https://www.zillow.com/homedetails/3031-Trelon-Cv-Alexander-AR-72002/2062143982_zpid/,,,2026-09-25T00:00:00.000Z,Listed for rent,2023-12-15T00:00:00.000Z,Listing removed,2023-12-05T00:00:00.000Z,Price change,2023-10-26T00:00:00.000Z,Listed for rent,2023-04-19T00:00:00.000Z,Listing removed,2023-03-24T00:00:00.000Z,Price change
"5813 Heritage Heights Dr, Benton, AR 72019",5813 Heritage Heights Dr,Benton,AR,,forRent,4,1792,,1695,112,https://www.zillow.com/homedetails/5813-Heritage-Heights-Dr-Benton-AR-72019/71715692_zpid/,,199000,2026-08-27T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-07-29T00:00:00.000Z,Price change,2026-07-15T00:00:00.000Z,Price change,2026-06-04T00:00:00.000Z,Listed for rent,2024-04-06T00:00:00.000Z,Listing removed
"1281 Meadows Dr, Benton, AR 72019",1281 Meadows Dr,Benton,AR,,forRent,3,1523,,1595,0,https://www.zillow.com/homedetails/1281-Meadows-Dr-Benton-AR-72019/440544514_zpid/,,198850,2026-09-24T00:00:00.000Z,Listed for rent,2025-04-25T00:00:00.000Z,Listing removed,2025-04-01T00:00:00.000Z,Price change,2025-03-07T00:00:00.000Z,Listed for rent,2025-02-18T00:00:00.000Z,Sold,2025-01-23T00:00:00.000Z,Contingent
"1602 Harmon Dr, Benton, AR 72015",1602 Harmon Dr,Benton,AR,,forRent,4,1881,,1595,7,https://www.zillow.com/homedetails/1602-Harmon-Dr-Benton-AR-72015/384937_zpid/,,100000,2026-09-18T00:00:00.000Z,Listed for rent,2025-09-12T00:00:00.000Z,Listing removed,2025-06-03T00:00:00.000Z,Listed for rent,2025-05-27T00:00:00.000Z,Listing removed,2025-05-22T00:00:00.000Z,Listed for sale,2025-05-13T00:00:00.000Z,Sold
"3225 Jean Cv, Alexander, AR 72002",3225 Jean Cv,Alexander,AR,,forRent,3,2827,,2600,170,https://www.zillow.com/homedetails/3225-Jean-Cv-Alexander-AR-72002/378862_zpid/,,,2026-07-27T00:00:00.000Z,Price change,2026-04-07T00:00:00.000Z,Listed for rent,,,,,,,,
"6056 Orange Valley Cv, Mabelvale, AR 72103",6056 Orange Valley Cv,Mabelvale,AR,,forRent,4,1537,,1675,17,https://www.zillow.com/homedetails/6056-Orange-Valley-Cv-Mabelvale-AR-72103/463591455_zpid/,,,2026-07-01T00:00:00.000Z,Listed for rent,,,,,,,,,,
"2225 Redwood, Benton, AR 72015",2225 Redwood,Benton,AR,,forRent,3,1758,,1800,115,https://www.zillow.com/homedetails/2225-Redwood-Benton-AR-72015/52934068_zpid/,,132000,2026-09-03T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Price change,2026-07-13T00:00:00.000Z,Price change,2026-06-01T00:00:00.000Z,Listed for rent,2025-05-31T00:00:00.000Z,Listing removed,2025-05-17T00:00:00.000Z,Listed for rent
"6634 Hollywood Ave, Benton, AR 72019",6634 Hollywood Ave,Benton,AR,,forRent,3,1051,,1195,16,https://www.zillow.com/homedetails/6634-Hollywood-Ave-Benton-AR-72019/459936342_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-06-25T00:00:00.000Z,Price change,2026-06-17T00:00:00.000Z,Price change,2026-06-08T00:00:00.000Z,Price change,2026-05-28T00:00:00.000Z,Price change
"2248 Centennial Valley Dr, Benton, AR 72019",2248 Centennial Valley Dr,Benton,AR,,forRent,3,1480,,1595,1,https://www.zillow.com/homedetails/2248-Centennial-Valley-Dr-Benton-AR-72019/2071964933_zpid/,,203315,2026-09-23T00:00:00.000Z,Listed for rent,2025-09-12T00:00:00.000Z,Listing removed,2025-09-10T00:00:00.000Z,Price change,2025-08-18T00:00:00.000Z,Listed for rent,2021-10-28T00:00:00.000Z,Sold,2021-07-30T00:00:00.000Z,Pending sale
"3509 Terrace Hill Ct, Benton, AR 72019",3509 Terrace Hill Ct,Benton,AR,,forRent,3,1500,,1400,24,https://www.zillow.com/homedetails/3509-Terrace-Hill-Ct-Benton-AR-72019/124735446_zpid/,,122580,2026-09-08T00:00:00.000Z,Price change,2026-08-31T00:00:00.000Z,Listed for rent,2023-07-09T00:00:00.000Z,Listing removed,2023-07-06T00:00:00.000Z,Listed for rent,2022-03-04T00:00:00.000Z,Sold,2014-09-04T00:00:00.000Z,Sold
